idx,Score,Text
8914,Neutral,"Ruslarda bir gap bor, uxodya uxodi degan. Shu narsaga rioya qilmadi, qilolmadi.
Agar 2019 yil isteʼfoga chiqdim, egallab turgan mansabimdan oʻz ihtiyorim bilan isteʼfoga ketdim deb eʼlon qilganida haqiqatda KETGANIDA, hech boʻlmasa oʻz obroʻsini saqlab qolgan boʻlarmidi.
Hammamiz ham insonmizku, lekin baʼzida shirin, yillar davomida koʻnikkan narsalardan birdaniga uzil-kesil voz kechish qiyin boʻladi. Shu narsalar
sabablardan biri boʻlgandir."
8915,Positive,Karimovni uz uyi ham yuq edi rahmatli
8916,Positive,Bu odamni urnida boshka odam bulganda xam shunday kilgan bulardi.
8917,Neutral,"“HAR BANDAGA HALOL, MUSULMONGA HAROM""

Bir paytlar Bursada(Turkiya)
Ahmad chashma qurdiribdi va “Har bandaga halol, Musulmonga harom” degan ëzuv ëzdirib qoʻyibdi.

Tabiiyki, bu voqeaga “nima bu fitna” deb Usmoniylar aralashibdi.
Odamlar yigʻilib qoziga shikoyat bilan borishibdi. Ahmadni tutib qozining ëniga olib kelishibdi. “Nega fitna chiqarayapsan? Dini islom, aholisi musulmon boʻlgan katta davlatda sen “savob boʻladi” deb chashma qurdiribsan, lekin chashmadan suv ichishni musulmonlarga taqiqlab qoʻyibsan. Esing joyidami seni? Nega bunday qilding” deyishibdi unga. Ahmad:
- Ruxsat bersangizlar, sababini aytaman. Lekin sababi isbot talab qiladi, dalil boʻlishi shart” desa, qozining jahli chiqib:
- Qanaqa dalil, qanaqa isbot? Sen fitna chiqarding. Musulmon aholi kayfiyatiga putur yetkazding. Qatling vojibdir” debdi. Lekin boshqa tomondan qozining qiziqishi ortib:
- Nimaga bunday qilding, deb soʻrabdi.
- Sababini faqatgina Sultonimga aytaman, degan javob berilgach, yana gʻala-gʻovur koʻtarilibdi. Boʻlgan voqea Sulton qulogʻiga yetib boribdi. Chashma qurdirgan Ahmadni saroyga keltirishibdi. Sultonning jahli chiqibdi, boshqa tomonidan qiziqishi ustunlik qilibdi.

- Gapir, nima demoqchisan? Bu nimasi boʻldiki, sen ham chashma qurdirasan, ham har bandaga halol, musulmonga harom deb ëzdirasan?

- Dalilim bor, ammo isbot talab qiladi, debdi boshini egib turgan Ahmad.

- Agar sen aytaëtgan dalil quvvatli boʻlmasachi?

- Agar unday boʻlsa, boshim sizning hukmingiz qoʻl ostida.

- Xoʻsh...

“Sultonim, har qanday bir sinagogdan (yahudiylar ibodatxonasi) duch kelgan ravvinni hech qanday tushuntirishlarsi
z olib kelishsin. Bir hafta qamoqda saqlang. Nimalar boʻlishini koʻring”.

Ahmadning aytganini qilishibdi. Kamchilik boʻlgan yahudiylar birlashib “Nima boʻlayapti? Nima bu zulm? Ravvin uchun biz kafilmiz. Nima qilish kerak boʻlsa, aytinglar, qilamiz. Uning aybi yoʻq. Kerak boʻlsa, pul toʻlaymiz...” deb chiqishibdi. Hatto qoʻshni davlatlardan elchilar kelibdi, maktub ustiga maktub. Bir haftadan keyin Ahmad:

- Sultonim, endi ravvinni qoʻyib yuboravering, debdi. Ravvin qoʻyib yuborilibdi, yahudiylar xursand. Sultonga har qayerdan tashakkurnomalar
, sovgʻalar.

“Ayni shu ishni har qanday cherkovdan bitta rohibni olib kelib qiling”, debdi Ahmad. Bir rohibni xuddi shu tarzda tutib kelishibdi. Rohib bilan ham shunday holat: talablar, noroziliklar, nima bu zulm deyishlar. Bir haftadan keyin rohib qoʻyib yuborilibdi. Xursandchilik, Sultonga tashakkurnoma va sovgʻalar.

Sulton “Boʻldimi, tugadimi” debdi Ahmadga.

- Sultonim, yana bitta ish qoldi. Keyin hukm chiqarsangiz boʻladi.

- Xoʻsh, nima istaysan yana?

- Sultonim, poytaxt ahli eng yaxshi koʻradigan olimni minbardan olib qoʻying”.

Ahmadning aytganini qilishibdi. Eng katta markaziy masjidning imomini ayni Juma xutbasining oʻrtasida olib ketishibdi. Ollohning bir bandasi chiqib “Nima boʻlayapti? Nima qilayapsizlar? Hech boʻlmasa xutbani tugatguncha kutib tursangizlar boʻlmaydimi?” deganga oʻxshash gap aytmabdi, hech kim imomni soʻrab surishtirmabdi. Oradan bir hafta oʻtibdi. Imom qayerda, ahvoli nima boʻldi, deb hech kim kelmabdi. Hamma xursand. Buning ustiga odamlar orasida qoʻlga olingan imom haqida mish-mishlar tarqab ketibdi.

 Biz uni odam deb oʻylab, imom deb yurgan ekanmiz.

 Kim bilsin qanday gunoh qildi ekan bu imom.

 E voh, shuncha payt bilmasdan orqasida namoz qilib yurgan ekanmiz.

Boʻlib oʻtgan voqealardan Sulton ham, qozi ham xabardor. Sulton Ahmaddan soʻrabdi:

- Xoʻsh, nima qilamiz endi?

- Imomni qoʻyib yuboramiz va undan uzr soʻraymiz.

“Toʻgʻri aytasan” debdi sulton. Imom qoʻyib yuborilibdi. Ahmad Sultonga qarab debdi:

- Ey Sultonim, oʻzingiz ayting, bunday musulmonlarga suv halol qilinadimi?

Sulton achchiq tabassum qilib:

- Bularga hattoki, havo harom, havo, debdi."
8918,Neutral,"Ygʻgandan qoʻrqma, yegandan qoʻrq.
(maqol)"
8919,Neutral,U dunega kutarib ketadimi?
8920,Neutral,Nima uchun prezidentlar ugirligi uchun kamalmaydi?!
8921,Positive,Chmroyli joylar ekan kariyalar uchun dam olish maskani kilsa buladi bepulga xalkli puli xalkka kaytadi yoshi katta nuroniy otaxon onaxonlar kurishsin xuzurinii
8922,Negative,"Zerikib ketdim,oxirigach
a oʻqimadim.Shunday
dabdaba
albatta shoxlarga "" yarashadi"". Ammo ular nasib qilsa.Oxiri baxayr boʻlsa.Oddiy xalq yillab qiynalib ishlab topgan,yigʻib tergan mablagʻi bilan xatto tovuq katak qurishga qurbi yetmaydi...
Bu saroylar oʻsha bechoralarning jigaridan boʻlgan pullar evaziga qurilgan."
8923,Negative,"Bilet! Shuttayam trolla tashlanipti. Xurmatsiz troll-sentr yeb tuymas karokchi nurikni yenini olib silaga nima naf? Zato uzi bilan olib ketmaptiku, shu yurtga kuriptiku kabi axmakona vajlar. Kulik psixologiyasini keng omaga tadbik kilishmi bu?!"
8924,Neutral,Buni urnida siz xam bulsangiz .xuddi shu ishni kilardizda
8925,Neutral,"Bitta boshiga buncha mol,mulkni nima qilarkin?
2 metr surp, bn 2 metr tuproqqa kirib ketadi.
Oʻlganlann soʻng bu molu mulklarni soʻrogi yemon boʻladi,ayniqsa boylarga.
Oʻlgandan soʻng bu boyliklarni oʻlikka qizigi yoʻqligini nega tushunishmas ekan?"
8926,Neutral,Bu kasallik ishoning...
8927,Neutral,Yeb tuymagan yalab xam tuymaydi .shuncha boylik yana unga kam
8928,Neutral,Xa endi podshox bulgandan keyin shuda
8929,Negative,xayron kolarli joyi yuk. oddiy dexkon emas kup yil prezident bulgan odam…
8930,Neutral,Podsho bugandan keyin kiladida azaldan azal bu narsalar bulgan bundan keyinam buladi xech giybat kilibam fisku fasod kilibambu odamlar xech charchamadi kozogistonni kozogiston kilishniyam uzi bulmagandir odamlar bitta kichkina oilasi ni boshkarolmaydi ...
8931,Neutral,"Men xayronman ozodlik, davlatga karshi blogerlar shuncha maʼlumotlarni kayerdan olishadi? MRB fakat shularga ishlaydimi? Duneni arzimas kismini tashkil etuvchi va duneni fakticheski boshkaruvchi shaxslar pandemiya davrida xam katta boylik tuplashibdi, nima xisobiga iloji bulsa shular xakida xam maʼlumot beringlar kizikrok edi bulardan kura."
8932,Negative,"Xalkni pulini yeb bukib ulgur, divorasanda bazan. Keyin Allox ijobat kilib yuboradi da baʼzan. Diyarmish"
8933,Neutral,Haliyam kichkina ekanku territoriyasi ! Vertolyot qoʻnadigan joyi koʻrinmaydi ham
8934,Neutral,Shovvoz soy ham qolishmedi lekin
8935,Neutral,Odamzod kuzing ikki suqum tuproqga tuymasa boshqa narsadan tuymaskan. Sen va mening manggu borar joyimiz bir xilku
8936,Negative,10yildan oshdimi pizdets buldi yaxshilik kutma
8937,Negative,"Vay be bu odamning gektarlab maydonga ega saroylari bor ekana, ammo shunda ham mol-mulkka hech töymaydiya allah-allah."
8938,Negative,Hamma quradi. Chunki Osiyo xalqlarida demokratiya xalqni oʻylash degan narsa yoʻq. Oila urugʻchilik bizda faqat qarindoshlar bilan koʻradi kelajagini
8939,Negative,oilasi bilan kamab pulini olish kerakda xalkga berish kerak
8940,Negative,Mol yeb toʻymaydi deymizu lekin odamzodga teng kelish qiyin!
8941,Negative,"Naxotki gurimgayam orkalab olib ketaman,deb uylasharkin,bula
rni tuyishi kiyin ekan"
8942,Negative,Qizlaringni eshak s..gur xalq pulini yeguncha pӯq yesang yaxshi emasmidi.
8943,Negative,"Zato Uzbekistonda Shovvozsoy bor. Aytgancha, Garshin Mirziyoyevga xat yubordi. Shovvozsoy xalkniki devdiz, menga xam borishga ruxsat bering deb. 1 oydan oshdi javob yuk"
8944,Negative,Pahbarni poraxoʻrligini bilib turib öz manfaati yoʻlida hech narsadan qaytmaydigan hatto ota onasini ham sotib yuboradigan odamlar seni nafratingga ham arzimaydi!!!
8945,Neutral,Oxiratda javobi qiyin.
8946,Positive,Biznes orqali qurgandir. Bitta oʻy qurish biznes uchun qiyinmi.
8947,Negative,"Gap koʻpku, lekin gapirgim kelmaydi. Va lekin aytmasa ham boʻlmaydi. Doʻstlar, bizni aqlli elitamiz allaqachon 20-asr boshida oʻlib boʻlgan. Shunday ekan, tepadagilarni aqli emas nafsi bor, xolos. Hali koʻrasizlar, Emomali bilan Gurbangulini taqdiri bundanda battar boʻladi. Ularni oʻrnida boshqalar boʻlganida ham shunday boʻlardi. Chunki...oʻsha yuqoridagi gap."
8948,Positive,Oddiy xalkniyam kazo kazo dachalari bor. Nima endi prezidentniki kanday bulishi kerak . Oyligiyam kattaku ularni. Bir yillik oyligi palon ming dollar buladi. Nima ular odam emasmi. Prezident bugandan kein dachasiyam shunaka buladi.
8949,Neutral,"Prostoy pensionerni uyiku, xammasi joyda"
8950,Negative,Yoqib yuboringlar haromdan kelgan pullar bu shunchalar ifloslarni nega davlat boshiga saylashadi xalqni uylamasa kimga kerak kuzi och uruģi bn borini tortib olib qazoqdan chiqarib yuborish kerak
8951,Negative,Teshib chikkurlar u dunyoda kanday javob beradi bular hammasi bir gur bularni kuzini ulganda tuprok ham tuydirolmasa kere
8952,Negative,E sizlarga nima aaa Ozodlik radiosi jamoasi yegandi oĝziga chichgabdi kutiga termulishni buldi qilinglar bir insondi boshqalarga yomon kursatib nima foyda yoo urush xoxlaysizlarmi orqa kovlab
8953,Neutral,Eee prezident búgandan kegin kiladida. Shu Xar xil narsa yozayotganlar xam agar prezident búlib kolsa bundan battarini kiladi
8954,Negative,Qancha mulki borligini bilmasa xam kerak. Ortiqcha boylik naslni buzadi deydiku. Demak yaqinda avlodi xam xor boʻlganini koʻrar ekanmizda. Toʻplagan pullari begona davlatda xech kimga keraksiz boʻlib qolib ketadi
8955,Neutral,"Assalomu alaykum. Faqat giybatga sabab ma’lumot .

Allih kifoya hammaga"
8956,Neutral,"Yegavirsin Kuravirsin.
Kilajak ovlodga
KOLADI"
8957,Neutral,"Oddiy tadbirkorladaya
m juda chiroyli dachalari bor . Yahwi gumonda bolamiz musulmonlar."
8958,Neutral,Shovvozsoy nima boʻldi?
8959,Negative,Iloxim xamma xaromxur raxbarlarni kismati shunday bulsin..
8960,Neutral,temir yollardi davlat korxonasi . prezidenti nima aloqasi bor bu yerga . (sh.mirziyoyev)
8961,Negative,Ozodlik endi. Nazarboyibga zakaz tushdimi. Foxishalayam sanlarni yoninda hijolat to'nqayib Hamaga berib yuribsana.Nima qisayam pulga sotiladigan jalabsada.
8962,Positive,"Kaysi davlatda boşkaruvda korrupsiya,ogru
lik,tovlamacili
k bolsa u yerda rivojlaniş bolmaydi"
8963,Positive,Eng boylar uzini xalol mexnati bilan boy bulishsin ekan. Bu davlatni xalkni pulini uxrilab boy buganlarni boy deyishmaydi. Uxri podsho deyiladi. Mana Alisher Usmonovni boy desa buladi.
8964,Neutral,Tuproq toʻydiradi
8965,Positive,Shuni oxirigacha ukiganlarga Raxmat
8966,Negative,"BU ZOLIMLAR FAQAT XALQNI PULIGA KAYP QILADI YARAMASLAR https://
youtu.be/
vk5h_4aLBjc"
8967,Neutral,Ozodlik videosi yuqmi shu postni?
8968,Neutral,Chiqoradi endi
8969,Negative,Ochkúz Maxluklar
8970,Negative,"Battar boʻlsin, mana oxiri qon qusyapdi,"
8971,Neutral,Xuddi Firavnga uxshatdim
8972,Neutral,Shu paytgacha bilmaganmiding Ozodlik?
8973,Neutral,Xalk ishongan bularga. Essiz odam nomi.
8974,Neutral,"Uzimizni Shovvoz territoriyasidan
ancha kotta yekan."
8975,Neutral,Mana senga öwa kayif 
8976,Neutral,Butun davlat oʻziniki boʻlgandan keyin shunaqa boʻladi
8977,Neutral,Shularni xammasini shularni xammasini guriga olib ketishni ilojisi bormikan Olloxdan kurkishmayedi xam
8978,Negative,Kuzi tuprokga tulmaguncha uzi tuymaydi. ShARMANDA. Izzati xurmati borida ketmadi endi nima buldi? Kozok xalkini lanatiga uchradi. Boshkalarga shu narsa ibrat bulsin.
8979,Neutral,Shovvosoyga uxsharkanu lekin suv ombori yuk ekan
8980,Neutral,Xalkni xaski kuyadimikan
8981,Neutral,Usha koshonasining bir chekkasiga kumishsinda ulgandan keyin
8982,Neutral,"Ulsa kayeriga kumilarkin.Kabr
istoni xam bormikin,svetla
rni tushirib tayerlab kuygandir chol?"
8983,Neutral,Namuncha kup boyligi ukigani erindim.....
8984,Neutral,"Jeb toʻymagan, jalab toʻyarmidi... "
8985,Neutral,Karindoshda karindosh...
8986,Negative,Mol mulklarini musodora kilshsa kerak shu iplos rossiya bulmaganda kozok xalki oxiragacha borardi
8987,Positive,Omadini bersin
8988,Negative,"Shuncha narsani talon taroj qilib xalqni qashshoqlashtir
gan odamga qarshi xalq chiqsa srazi tashqi kuchlar deydi bu dalbayoblar"
8989,Negative,Bular tuyadimi yukmi? Ugrilar tudasi
8990,Neutral,Antaliyadagi beldibi qishlogidagi 5* otel kimniki edi? 5 qavatida baseyn va masjidi 1gektar golf maydoni ham bor .juda chiroyli otel qurilayotgan edi
8991,Neutral,"Yana saroymi, shoxlar saroy da yashidiku kvartiradamas."
8992,Negative,"Manimcha shunday vaqt keladiki Nazarboyevni nafaqat o’zini balki butun urug’ aymog’ini barcha qilmishlari uchun xalq jazolasa kerak. Chunki bu dunyoda ochilmaydigam sirni o’zi yo’q. Nazarboyevga tegishlilarning
yosh avlodlarini qozoqlar tinch qo’ymaydi."
8993,Neutral,ularning boyligini ularning konstitutsiyasi himoya qiladi..
8994,Neutral,Kimlarga qoldi endi?
8995,Negative,Umring yetmidiku shuncha narsani xazm kilishga ochofat
8996,Neutral,Gulnoz Meyliyva
8997,Neutral,Sara Yuldashevna
8998,Negative,"Yaxshi,bilimli raxbar deb uylagandim. Shunchalik xam kuzi tuymagan ekan.Dune xurmat kilardi uni.Markaziy Osiyedagi 5ta davlatga xam bitta normal,xalol raxbar kelmadi! Kelajak avlod xayron bular bu fenomena!"
8999,Negative,"Eyyy nurik, ukam, kancha yigma, nimalar kurmagin vseravno 6-7 metr kafanga urab kumishadi, albatta senga xam Robbing kim va dining nima degan savol beriladi utrgizib kuygach. 200 yil yashamaysan baribir ulasan, 2 kunda sasib shishib yoriladigan korningga kerakmi shuuuuncha narsalar. Axmok ekansan...."
9000,Negative,"Adolatsizliklar
davom etayapti. Fakat farki oldingidan yuz baravar kuprok. Mansabdorlar almashgani bilan adolatsizliklar
davom etaveradi.
Uzbekiston. Buxoro shaxri. 2009 yil ruxsat olib uz mexnatim bilan barpo kilgan 500 ta mevali daraxtli bogimni 2018 yil 16 noyabr kuni buldozer bilan surib buzib tashlashdi. Yillar davomida kishin yozin mexnat kilib uz mexnatim bilan barpo kilgan bogimni bir soatda vaxshiylarcha tekislab tashlashdi. Buning xammasi adolatning yukligidan noxakliklar davom etayatganidan dalolat beradi. Xattoki buldozerda surilgan daraxtlarimni utinga sotib pullashipti va bogni atrofi panjaralarni ugirlashdi vaxshiylar. Bogimni tiklashga yordam bering.
#stoplawlessness"
9001,Negative,Virusingayam uzingayam shifoxonengayam chuchogim blya
9002,Negative,"Adolatsizliklar
davom etayapti. Fakat farki oldingidan yuz baravar kuprok. Mansabdorlar almashgani bilan adolatsizliklar
davom etaveradi.
Uzbekiston. Buxoro shaxri. 2009 yil ruxsat olib uz mexnatim bilan barpo kilgan 500 ta mevali daraxtli bogimni 2018 yil 16 noyabr kuni buldozer bilan surib buzib tashlashdi. Yillar davomida kishin yozin mexnat kilib uz mexnatim bilan barpo kilgan bogimni bir soatda vaxshiylarcha tekislab tashlashdi. Buning xammasi adolatning yukligidan noxakliklar davom etayatganidan dalolat beradi. Xattoki buldozerda surilgan daraxtlarimni utinga sotib pullashipti va bogni atrofi panjaralarni ugirlashdi vaxshiylar. Bogimni tiklashga yordam bering.
#stoplawlessness"
9003,Negative,"Kurol sotgan biznismen... xakni suragan teroris buladigan bulib koldi, okni kora deb kursata vermanglar ... kachongacha davom etirasizlar Al kasosu minal xak in shaa Allox uz naslinglar shu ishni kiladi keyin nima deysizlar ... Alloxga toba kilinglar"
9004,Negative,"Uzbekistonni birinchi raqamli Xalqni otgan terroristi IT, emgan valadzino karimov yaxudzoda buladi, ul iymonsiz nafaqat terrorist edi daje ikki ugʻri krisa gulnora va lola najaslarni ugʻri qilib tarbiyaladi xam, yaxud xoromini intixosi xam xunuk bitdi, Saltanatda bokschilarni yutugʻini bazm qildilar va usha bazmda aroqni ichib gʻalati ulim topdi yaxud quli qon qotil iblis malayi!!!"
9005,Negative,Davlatchilikka mamlakat axolisini ishonchi sinsa bunaka infalar uzidan uzi kupayadi!!!
9006,Negative,"Demak bu kalamushlar kattarok narsa umarmokchi xaromi ugrivachchalar.
Xalkni chalgitib bosh boshiga Saroy kurmokchidir yo katta katta konlarimizni sotishga tayorlab kuygandir bizlar tomondaxam tuy bulib kolar"
9007,Negative,uf iwonmadm.qaysu aqli bor hozr uzbd terrorci boladikallaa bomi
9008,Neutral,Suriya modadan qolgan-ku
9009,Negative,Rossiya bosim kilyapti
9010,Neutral,"Bola-chaka bokay deb ishga(mardikor)l
ikka borgandi axvoliga maymunlar yiglaydigan bulibdi-daa️"
9011,Neutral,Bunaqa ertaklarning zamoni ӯtib ketdi
9012,Negative,"Xar doimgidek kurug gap.
kani usha 30ta terrorchi ekstremistlar. Turki atvorini, yashash manzilini, kimlar ekanligini, nima ish ustida va kaysi anik ishlari uchun kulga olinishdi TV ORKALIkursa buladimi?
Yeki BU xalkni kurkitish uchun navbatdagi tepadagilarni uyinimi?"
9013,Negative,"Ey dxx dagi Olloxni dushmanlari. Kani Suriya - Puriya demasdan kani rostini gapirlarin."" BU YIGITLA OLLOXNI SUZINI YaNI KURONGA ASOSLANIB YaShAYLIK "" DEGANIGA KAMADIK DELARIN. ChUNKI DUXLARIN YeTMAYDI BUNAKA DEYIShGA. FAKAT YoLGON BN ChEKLANASANLA.!!
!!!!!!"
9014,Negative,"Dexkonboy befayz beimon betamiz
Bebarakayev!
//Dilorom Shaxavutdinova seni dubayga junatamiz eshitishimizcha jalab ekansan//
deyapsizmi?!
Nega, meni ""jalab""ligimni kimdan eshitdingiz, sizga kim aytdi, yaxshi yigit?!
Meni qanday qilib va nima uchun Dubayga joʻnatmoqchisiz, men u yerda nima qilaman?!
Yoki siz «jalab»larni import-eksport qiladigan qoʻshmachi «papa Roza»misiz?!"
9015,Negative,Har kuni 30 ta 40 talab terrorçi qattan çiqarkina.sal evi bn ney.uvol uvola bu bollarni umri hayotiga.oçiq sud qilib aybini isbotini ham korsatişsin bolmasa
9016,Negative,KANI BU YITLANI GOYaSINI OAV da OPChIKIB GAPIRTIRSIN ANU SALLALI DOMLALANI OPChIKIB. BU SAROY MULLALARIN OShGA BORIB AMRU MARUF KILIShDAN BOShKA NARSAGA YaRAMIDI.
9017,Negative,"Galvarslar tulib ketibdida yana, qanchasini tutishayapti. Aytdim ishqilib, internetga kirding shular, xar xil notugʻri postlar, koment yozsang talab, sukib tashlaydi."
9018,Neutral,Bu terolizmi boshkami xammasi xuksizligdan kambagalikdan boshlanadi avval xalkni rozi kilish kerak ish joylari ochish kerak oylikni yaxshi berish kerak ozik ovkatni arzonlashtirish kerak keyin bunday ishlar bulmaydi deb uylayman
9019,Neutral,"NAFSI BILAN KULI KIChIGANLA ,URIB BOYNIGA KUYSA EShAK GUShTINI SOTDIM DEDI BEChORALAR ,AALTAK KURKITISh ISh ERADI DOIMGIDEK"
9020,Neutral,30chogli nimma digani
9021,Neutral,Spektaklga uxshaydi
9022,Neutral,"Davlatda adolatli konunni ximoya kiladigan organ bulganmi, safsatavozlikda
n nariga utmaydi"
9023,Neutral,Yolgʻon ham evi bilanda afandim degan ekan bir kishi. 
9024,Negative,"Eng katta terrorchilar amaldaku. Xalkni uyini, dukonlarini nagliy yikitib kuchada koldiryapti, noxak sudlab kamayapti"
9025,Negative,"Bir vaktlar, tolibonlar xarakati xam diniy ekstremistik gruxga kirardi, lekin xozir tun kiydirib, ularni yukori martabali mexmon sifatida kutib olamiz. Xulosa uzingizdan..."
9026,Negative,Nega ogiri non kor iflos xalkni omarib yotgan amaldorlani kamashmasikinaa
9027,Negative,Solixon kori teraris busa kerek Uzi yolgiz xorozim bilan jang kilyapti Lashkarlarini xam ushlelar Bugun juma nomozda imimlar gapirishdi
9028,Negative,LISENZIYASIZ ARAB TILINI URGATSA YOKI NOMOZNI URGATGANLARNI TERRORCHGA CHIQARISHVOTI ISHONCH HAM QOMADIYE OLLOH UZI ASRASIN TUHMAT BALOSIDAN HECH ISJONMADIM SHU TERRORCHI DEGAN SUZGA
9029,Negative,"Xolis Xolislik!
//Dilorom Shaxavutdinova san miyasi aynagan sassik kampirni usha dodeni yoniga kumib yuborish kerak.//
deysanmi?!
Avvalo, pri chyom hozir bu yerda marhum prezident?!(yaʼn
i dodeng.
San miyasi ""aynimagan"" noxolis iplos va befarosat!
Sani oʻzingni-chi, qaysi goʻrga kimni yoniga koʻmish kerak?!
Oʻzlaringcha psevdofeyk allambalo laqab qoʻyvolib GʻVda biram aqllilik qilasanlareee, goʻyoki senlardan boshqa hammani aqli yoʻqdek!
San oʻzing kimsan?
Hozir qaysi ochiqdasan?
Bandasan, bir kun sen ham oʻlasan, oʻlsang oʻzing qaysi goʻrga, kimni yoniga koʻmilasan?
Sen birinchi sansirab yozganingga men ham sansirab javob yozdim!
Endi oʻzi kim koʻproq sassiqligi Oxiratda, roʻzi qiyomatda maʼlum boʻladi!"
