idx,Score,Text
8883,Negative,Салом орол денгизи асл номи Хоразм кули деб картага тушиши керак
8884,Negative,Салом орол денгизи асл номи Хоразм кули деб картага тушиши керак
8885,Negative,Салом.нимага филми номини сураймиз езмайсизлар.Е аввал бизнес киласизу кейин номини езасиз ми
8886,Negative,Саломалайкум урта осиë халки биз бирлашиб харакат килсак албатта уддалаймиз ака укалар Бу орол денгизини урта осиëга жуда катта фойдаси бор
8887,Negative,Саломалайкум урта осиë халки биз бирлашиб харакат килсак албатта уддалаймиз ака укалар Бу орол денгизини урта осиëга жуда катта фойдаси бор
8888,Positive,Саломалакум хамага ўша пайти худи шунақа эди
8889,Positive,Саломат булиг
8890,Positive,Саломат булинг
8891,Negative,САЛОМДИ БИЛИШАСАНУ ЗНО КИНОДИ ХАМ ОЙНАШДИ БИЛИШАСАЛАР АСТАГФИРУЛЛАХ
8892,Positive,Самими инсон коил коламанда
8893,Negative,Сан жалапка кам бул 20йлга тикворишкерак бунакаларни
8894,Negative,Сан ман турмуша чикжакда куйов болагам кизик баргансан.Манга айтган ву.Барибир тойими бизиб билмадинг.Енди хозир хам кизик бариб дурибсан.Башкага турмуша чикади даб.
8895,Negative,Сан маскарабоз санаткорларда мен Жуда жуда хафаман. Узбкистони бош киймини бошинга кийиб маскарабозлик киласанлар . Бир уйлаб куринглар акилилар.узбекни бош киймини кийиб маскарабозли килиб Узбекни обруйини тукманглар акилила. Бухоро.Пешку. 13.10.24.й.
8896,Negative,Сан узин катдан келдин чичкок мирзо туркин курсин
8897,Negative,Сан харом хўр лар Тошкентда яшаб Тошкентликлани ОШ нон Тузини еб Тузлиғига тупуришши овжига чиқариб   Асл Тошкентли қилмаган ишла бн   Тошкантни асл ахлига тухмат қилдиларнингми  
8898,Negative,Санга берилган АЛЛОХНИ жазоси бу
8899,Negative,Сандака пешиндан чикан бой хоним
8900,Negative,Сандака хужайинларни кутини айриш керек
8901,Negative,Сандака шилталани ОЛЛОХ жазоини берсин
8902,Negative,Сандақа шайтони онасини
8903,Negative,сани узиг поеига осилиб боргансан
8904,Negative,Сани узинг хам ушларинг бирисан
8905,Negative,Санинг фолбинларинг сохта номирларинг бн бирови ишонтиришларинг одамларинги ювариб одими чикаришларинг хаммасини худога солдим.
